70	CWDJ0427+0231	04:27:01.17	+02:31:52.3	2000	OMM-15C-01
71	CWDJ0433+1009	04:33:09.36	+10:09:02.4	2000	OMM-15C-01
72	CWDJ0433+1009	04:33:09.36	+10:09:02.4	2000	OMM-15C-01
73	CWDJ0445+1543	04:45:54.58	+15:43:35.1	2000	OMM-15C-01
74	CWDJ0445+1543	04:45:54.58	+15:43:35.1	2000	OMM-15C-01
75	J0455-1725	04:55:34.44	-17:25:17.3	2000	OMM-15C-01
76	J0455-1725	04:55:34.44	-17:25:17.3	2000	OMM-15C-01
77	CWDJ0459+3610	04:59:07.91	+36:10:15.9	2000	OMM-15C-01
78	CWDJ0508-0115	05:08:10.46	-01:15:20.2	2000	OMM-15C-01
79	CWDJ0508-0115	05:08:10.46	-01:15:20.2	2000	OMM-15C-01
80	J0508-1413	05:08:16.60	-14:13:49.9	2000	OMM-15C-01
81	J0510-2355	05:10:51.66	-23:55:51.6	2000	OMM-15C-01
82	J0510-2355	05:10:51.66	-23:55:51.6	2000	OMM-15C-01
83	J0530-0016	05:30:29.54	-00:16:40.3	2000	OMM-15C-01
84	J0535-0604	05:35:33.64	-06:04:04.8	2000	OMM-15C-01
85	J0538-0705	05:38:44.05	-07:05:32.1	2000	OMM-15C-01
86	J0538-0705	05:38:44.05	-07:05:32.1	2000	OMM-15C-01
87	J0541-0837	05:41:41.90	-08:37:22.3	2000	OMM-15C-01
88	J0541-0837	05:41:41.90	-08:37:22.3	2000	OMM-15C-01
89	CWDJ0550+0911	05:50:10.30	+09:11:38.0	2000	OMM-15C-01
90	J0601-0955	06:01:04.79	-09:55:37.1	2000	OMM-15C-01
91	CWDJ0603+7326	06:03:26.00	+73:26:04.2	2000	OMM-15C-01
92	CWDJ0607-0513	06:07:36.95	-05:13:26.9	2000	OMM-15C-01
93	CWDJ0607-0513	06:07:36.95	-05:13:26.9	2000	OMM-15C-01
94	J0610-1843	06:10:24.12	-18:43:05.8	2000	OMM-15C-01
95	CWDJ0628-0944	06:28:49.07	-09:44:29.9	2000	OMM-15C-01
96	CWDJ0629+2418	06:29:05.12	+24:18:03.0	2000	OMM-15C-01
97	CWDJ0631-0858	06:31:31.58	-08:58:56.4	2000	OMM-15C-01
98	CWDJ0645-0302	06:45:28.39	-03:02:49.9	2000	OMM-15C-01
99	J0701+6321	07:01:59.77	+63:21:26.7	2000	OMM-15C-01
100	CWDJ0716+5030	07:16:55.72	+50:30:42.7	2000	OMM-15C-01
101	CWDJ0721+6649	07:21:16.78	+66:49:27.7	2000	OMM-15C-01
102	CWDJ0724+2850	07:24:32.11	+28:50:25.9	2000	OMM-15C-01
103	CWDJ0730+2121	07:30:30.32	+21:21:56.1	2000	OMM-15C-01
104	CWDJ0745-0632	07:45:07.94	-06:32:03.2	2000	OMM-15C-01
105	CWDJ0758+5711	07:58:31.12	+57:11:54.0	2000	OMM-15C-01
106	CWDJ0758+3247	07:58:40.08	+32:47:18.9	2000	OMM-15C-01
107	CWDJ0802-0720	08:02:13.47	-07:20:18.9	2000	OMM-15C-01
108	CWDJ0827+4801	08:27:18.03	+48:01:37.8	2000	OMM-15C-01
109	CWDJ0859+1525	08:59:08.27	+15:25:26.9	2000	OMM-15C-01
110	J0908+5032	09:08:37.19	+50:31:59.2	2000	OMM-15C-01
111	CWDJ0946-0839	09:46:41.48	-08:39:45.4	2000	OMM-15C-01
112	CWDJ1023+2215	10:23:33.00	+22:15:27.6	2000	OMM-15C-01
113	CWDJ1051-1440	10:51:31.25	-14:40:17.1	2000	OMM-15C-01
114	J1114+5241	11:14:37.24	+52:41:47.6	2000	OMM-15C-01
115	J1114-2240	11:14:38.34	-22:40:26.4	2000	OMM-15C-01
116	CWDJ1143+4013	11:43:50.63	+40:13:32.0	2000	OMM-15C-01
117	J1147-2040	11:47:24.03	-20:40:22.0	2000	OMM-15C-01
118	CWDJ1159+6717	11:59:17.15	+67:17:02.3	2000	OMM-15C-01
119	J1216+6122	12:16:49.63	+61:22:58.3	2000	OMM-15C-01
120	J1232+2257	12:32:28.79	+22:57:14.1	2000	OMM-15C-01
